title,description,link,query
인공지능의 물결 속에서 노동 시장은 불안정한 상태에 놓여 있다. - Vietnam.vn,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9kWTl3b09nMTdYbmZWTDY3UmhiT0ZzYjBEd0lrZ0tKOXF4Wk9vbTNwS3BVMTAyV3paaHlrTENhaDRYU0dCUUc1OGFBOGRQZ0F6WkFQMGduRXB3MVZlcldwTjdGb1E4V296ZHhOTXVtYWtpR0o4ZTg4bko5dDRuQQ?oc=5"" target=""_blank"">인공지능의 물결 속에서 노동 시장은 불안정한 상태에 놓여 있다.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vietnam.vn</font>",https://news.google.com/rss/articles/CBMifkFVX3lxTE9kWTl3b09nMTdYbmZWTDY3UmhiT0ZzYjBEd0lrZ0tKOXF4Wk9vbTNwS3BVMTAyV3paaHlrTENhaDRYU0dCUUc1OGFBOGRQZ0F6WkFQMGduRXB3MVZlcldwTjdGb1E4V296ZHhOTXVtYWtpR0o4ZTg4bko5dDRuQQ?oc=5,인공지능
"AI기반 초단기 강수 예측 모델 개발, ""한국 국지성 폭우 대응"" - 사이언스타임즈","<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPS0J3YUxuRG9sSWpsdmZPd2JSVldLR1NSeGNkbzNMdUI2WWJZcFAzLW5QQ095YldzS3BLZXdpd2Y5dmw5c1BwVDlXM0RVYWxXcHpzM3BTNzl1V280aVlpSHRDOTEwVm0ycFhJck5ZZzdmX0RNYUlmcV91VC1vZDdodEs2WVBPQjRnbElRb3FzVQ?oc=5"" target=""_blank"">AI기반 초단기 강수 예측 모델 개발, ""한국 국지성 폭우 대응""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">사이언스타임즈</font>",https://news.google.com/rss/articles/CBMijwFBVV95cUxPS0J3YUxuRG9sSWpsdmZPd2JSVldLR1NSeGNkbzNMdUI2WWJZcFAzLW5QQ095YldzS3BLZXdpd2Y5dmw5c1BwVDlXM0RVYWxXcHpzM3BTNzl1V280aVlpSHRDOTEwVm0ycFhJck5ZZzdmX0RNYUlmcV91VC1vZDdodEs2WVBPQjRnbElRb3FzVQ?oc=5,인공지능
"인공지능의 신뢰성, 투명성 관련 규제 현황과 저작권 법적 쟁점 - 법률신문","<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE1BUk11SXh2aGV3UjRYNF9GZ1Fyd3ZLUnVTbDhRNm9OSFRtaUZ5QTdtTU51YXZMZ2NvdVBNYzlfRFN3ZFd5czI3NGlSTWY4dXV6RkJkYXluX0VwTFBxcVV3SWdlZ0NBbnVBeVlyYWxn0gFyQVVfeXFMUFY2c2lpcS1KYUpOZEZrbXVuVktWOGVoRGc5NGxWSzBkdC1SY0NiNzdZUXVGanBucVJ3NV9nZjJvaXE4RmJfLXV3bnVEUE9rbW9FRXk3YU9DWlZWRi0zWnVxNDRDVHRsNkdYeENVMEJ1SDB3?oc=5"" target=""_blank"">인공지능의 신뢰성, 투명성 관련 규제 현황과 저작권 법적 쟁점</a>&nbsp;&nbsp;<font color=""#6f6f6f"">법률신문</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTE1BUk11SXh2aGV3UjRYNF9GZ1Fyd3ZLUnVTbDhRNm9OSFRtaUZ5QTdtTU51YXZMZ2NvdVBNYzlfRFN3ZFd5czI3NGlSTWY4dXV6RkJkYXluX0VwTFBxcVV3SWdlZ0NBbnVBeVlyYWxn0gFyQVVfeXFMUFY2c2lpcS1KYUpOZEZrbXVuVktWOGVoRGc5NGxWSzBkdC1SY0NiNzdZUXVGanBucVJ3NV9nZjJvaXE4RmJfLXV3bnVEUE9rbW9FRXk3YU9DWlZWRi0zWnVxNDRDVHRsNkdYeENVMEJ1SDB3?oc=5,인공지능
"경남도, ‘인공지능 기반 통합돌봄’ 본격 가동...전국 광역 최초 ‘AI 통합복지플랫폼’ 6월 본격 개시 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE52MnRpLTc2dU04ejFkTW5aZUN0d0JVMThPWmxKZmptbHJLWkFLSG5HLXhWTmpVMmY2N05jaFdRSndONU1ZSFRNZjY2ZkNVQ1RrX1N5VmpmRjZYdUVsc1pweS04VExocDg?oc=5"" target=""_blank"">경남도, ‘인공지능 기반 통합돌봄’ 본격 가동...전국 광역 최초 ‘AI 통합복지플랫폼’ 6월 본격 개시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE52MnRpLTc2dU04ejFkTW5aZUN0d0JVMThPWmxKZmptbHJLWkFLSG5HLXhWTmpVMmY2N05jaFdRSndONU1ZSFRNZjY2ZkNVQ1RrX1N5VmpmRjZYdUVsc1pweS04VExocDg?oc=5,인공지능
[이슈] ‘대한민국 인공지능행동계획’ 확정… AI 3강 도약 청사진 구체화 - 미래한국 Weekly,"<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE9Od0lBYTZhR3Y5TU40U1VMU3lxSW5nVlNSR3o5WGt5MHlObUdJWnZuNzRjc3lwLXE5M2tYOHhBeWluelAybU90aG5JaFVSeGNVOFF4eHJmdXB4bjgyRGkwMHN6ejUzRGx2QnZReWRteFk?oc=5"" target=""_blank"">[이슈] ‘대한민국 인공지능행동계획’ 확정… AI 3강 도약 청사진 구체화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">미래한국 Weekly</font>",https://news.google.com/rss/articles/CBMicEFVX3lxTE9Od0lBYTZhR3Y5TU40U1VMU3lxSW5nVlNSR3o5WGt5MHlObUdJWnZuNzRjc3lwLXE5M2tYOHhBeWluelAybU90aG5JaFVSeGNVOFF4eHJmdXB4bjgyRGkwMHN6ejUzRGx2QnZReWRteFk?oc=5,인공지능
"인공지능으로 “1인 기업 시대 연다”...알리바바, 기업용 자율 AI 에이전트 플랫폼 ‘우콩’ 전격 출시 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5qbzNkSldJQnE5c2t4YkFBcEVNbTJDSHNjaUJXR2czN2xLUTgzZnBHbld4cWt0bXhsbmpKN2E3WjhfX0hYZHZJQnRwdnNEcHFSTi0yeWJyUC0wcmRmNDhVOVVjN3AtbWM?oc=5"" target=""_blank"">인공지능으로 “1인 기업 시대 연다”...알리바바, 기업용 자율 AI 에이전트 플랫폼 ‘우콩’ 전격 출시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5qbzNkSldJQnE5c2t4YkFBcEVNbTJDSHNjaUJXR2czN2xLUTgzZnBHbld4cWt0bXhsbmpKN2E3WjhfX0hYZHZJQnRwdnNEcHFSTi0yeWJyUC0wcmRmNDhVOVVjN3AtbWM?oc=5,인공지능
"복지장관, 국립대병원과 공공의료 인공지능 확산 방안 논의 - 연합뉴스","<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBwVFpHNDZpLVBGM2JqU0xZaEswbi1oYVpEUkROWXhySGRhb0pfQXBBVlp2alRFb3A0aC1DdHNtUW1PaFJMbnFadVVBNmhyLW9oTzgzRGlFS0lKMDjSAWBBVV95cUxOcGg3VjEtNkRkOXgxc1hGWVFkMGdBb1dscXN4aVNOZ0lfc05RWklMUE1NV0JZYWt5YmFEckpUR0VMZTJYX05EUmhGeTdtQkh0ZzFqVnBTekt0LTN5MDJ3bkQ?oc=5"" target=""_blank"">복지장관, 국립대병원과 공공의료 인공지능 확산 방안 논의</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBwVFpHNDZpLVBGM2JqU0xZaEswbi1oYVpEUkROWXhySGRhb0pfQXBBVlp2alRFb3A0aC1DdHNtUW1PaFJMbnFadVVBNmhyLW9oTzgzRGlFS0lKMDjSAWBBVV95cUxOcGg3VjEtNkRkOXgxc1hGWVFkMGdBb1dscXN4aVNOZ0lfc05RWklMUE1NV0JZYWt5YmFEckpUR0VMZTJYX05EUmhGeTdtQkh0ZzFqVnBTekt0LTN5MDJ3bkQ?oc=5,인공지능
"“인공지능이 하루 57명 취업 연결”...고용부, 청년·기업이 직접 고른 AI 고용서비스 확대 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9QOTB2eGFKWlRVUnhJZllIZ0NDbG5RUWVDcUM2dnJTMUU5RGNPNzVIRThiNzZkeU8xOVhWYVJCSWs0eUxINHpkVzBiMDNhWnBhaDYzR1lYbFROdV9iOHBDUDFabWxsZGc?oc=5"" target=""_blank"">“인공지능이 하루 57명 취업 연결”...고용부, 청년·기업이 직접 고른 AI 고용서비스 확대</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9QOTB2eGFKWlRVUnhJZllIZ0NDbG5RUWVDcUM2dnJTMUU5RGNPNzVIRThiNzZkeU8xOVhWYVJCSWs0eUxINHpkVzBiMDNhWnBhaDYzR1lYbFROdV9iOHBDUDFabWxsZGc?oc=5,인공지능
인공지능(AI) 응용제품 상용화로 환경산업 키운다 - 기후에너지경제,"<a href=""https://news.google.com/rss/articles/CBMiZEFVX3lxTE52OHhNLUw0T0pmY2JVSUxtT094QWN0d09XenJ5dk1LaVJCbVpSTWFtdy1PUVRNRWh4NnBQcUxzWUk4V2pQN01CbjVkZmQwclBheDhkVWl4b0prRGttY2hYbTZBNm0?oc=5"" target=""_blank"">인공지능(AI) 응용제품 상용화로 환경산업 키운다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">기후에너지경제</font>",https://news.google.com/rss/articles/CBMiZEFVX3lxTE52OHhNLUw0T0pmY2JVSUxtT094QWN0d09XenJ5dk1LaVJCbVpSTWFtdy1PUVRNRWh4NnBQcUxzWUk4V2pQN01CbjVkZmQwclBheDhkVWl4b0prRGttY2hYbTZBNm0?oc=5,인공지능
"KGM, AI 휴머노이드 기술 개발 MOU 체결… 인공지능 기술 개발에 속도 - 인공지능신문","<a href=""https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1YeW0xeEw2eWhBSVhRck9WM1M2X0kxeDdDcVNMQVJzZlJYWklKMDl3UU1TWXc0T0d5dUNJc2tjMUVjX0Jxd3ZMNWRfYS0yamRjNlJkelJlckJreVFrX25HQy01RUxOdDQ?oc=5"" target=""_blank"">KGM, AI 휴머노이드 기술 개발 MOU 체결… 인공지능 기술 개발에 속도</a>&nbsp;&nbsp;<font color=""#6f6f6f"">인공지능신문</font>",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1YeW0xeEw2eWhBSVhRck9WM1M2X0kxeDdDcVNMQVJzZlJYWklKMDl3UU1TWXc0T0d5dUNJc2tjMUVjX0Jxd3ZMNWRfYS0yamRjNlJkelJlckJreVFrX25HQy01RUxOdDQ?oc=5,인공지능
"삼척시, 인공지능 입문 교육 수강생 모집 - G1방송","<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE9hMGpxVW9RajNFQkE2TDlhYnhNX3FZUFdtTFdidzFJS2E0UGRhNlZ4SGU2TWhVNnJsRnAxQnFlY1k5N01WVTBmell4dWpvZGZMVDBTRkZRTXhIamZnd1N0RHIycTJCTGRwYUYzR2tDUjF3MDZtUnl4UTVn?oc=5"" target=""_blank"">삼척시, 인공지능 입문 교육 수강생 모집</a>&nbsp;&nbsp;<font color=""#6f6f6f"">G1방송</font>",https://news.google.com/rss/articles/CBMiekFVX3lxTE9hMGpxVW9RajNFQkE2TDlhYnhNX3FZUFdtTFdidzFJS2E0UGRhNlZ4SGU2TWhVNnJsRnAxQnFlY1k5N01WVTBmell4dWpvZGZMVDBTRkZRTXhIamZnd1N0RHIycTJCTGRwYUYzR2tDUjF3MDZtUnl4UTVn?oc=5,인공지능
지난해 글로벌 스타트업 투자 48% ‘AI 올인’ - 시사저널e,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTFB6NzVIbU1xblE1SnhKMXdBeVNBWThpbW1zWUgtSmhXVkJDYTh4Q2ZwemxZdzdjb1NmRnUtRmtzbGZyS1FDOUlvdXRENk5NUElBenp0elhOVV9ZaFFNb055Sk9uREhWN05yNzJQN092Yjdtd9IBdkFVX3lxTFBYVGMwSXgxRUw5V0traTk2VmhsOUNRYk05RzJaakRUQkMzYWgzU212cWpfWjRrdnNwTmdaQTNncmtWcUdKWU40LU83Q1hsd0dJck9xV0xoWDFOMXFkeVN1eXppM2JOaklRQ1Vfa2hrdE52Qnhic3c?oc=5"" target=""_blank"">지난해 글로벌 스타트업 투자 48% ‘AI 올인’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사저널e</font>",https://news.google.com/rss/articles/CBMickFVX3lxTFB6NzVIbU1xblE1SnhKMXdBeVNBWThpbW1zWUgtSmhXVkJDYTh4Q2ZwemxZdzdjb1NmRnUtRmtzbGZyS1FDOUlvdXRENk5NUElBenp0elhOVV9ZaFFNb055Sk9uREhWN05yNzJQN092Yjdtd9IBdkFVX3lxTFBYVGMwSXgxRUw5V0traTk2VmhsOUNRYk05RzJaakRUQkMzYWgzU212cWpfWjRrdnNwTmdaQTNncmtWcUdKWU40LU83Q1hsd0dJck9xV0xoWDFOMXFkeVN1eXppM2JOaklRQ1Vfa2hrdE52Qnhic3c?oc=5,인공지능
「뻔뻔한 과힉책」인공지능은 똑똑한 로봇이야! - 소년한국일보,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE1ldG5tbE1GX2RBUUMtY0JsQVh2YnZqaEliYXdHLTV5MlRNUDdDdDBGcWJRd1RWZ3JaOFhmVFByTlQxYnFUbjhXaVNtV2pDRnhpNmdGSHpybFlnUTdQb0FReEJ3U19rQWIxVEJERdIBcEFVX3lxTE50NEd0TG5WdDNJdW9JQ2l6X2l6dGlkNHpTS1N0bWs0ZXcxQkF6WWg0SEFBbFNqZTY4aFZzVzRIcDQzUXBBLW9XZHhiX0J0Y0N5Q09IVUJpVDJVY0JEaWM1OWpuVUxUS2xVdWdQQmFHYjM?oc=5"" target=""_blank"">「뻔뻔한 과힉책」인공지능은 똑똑한 로봇이야!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">소년한국일보</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE1ldG5tbE1GX2RBUUMtY0JsQVh2YnZqaEliYXdHLTV5MlRNUDdDdDBGcWJRd1RWZ3JaOFhmVFByTlQxYnFUbjhXaVNtV2pDRnhpNmdGSHpybFlnUTdQb0FReEJ3U19rQWIxVEJERdIBcEFVX3lxTE50NEd0TG5WdDNJdW9JQ2l6X2l6dGlkNHpTS1N0bWs0ZXcxQkF6WWg0SEFBbFNqZTY4aFZzVzRIcDQzUXBBLW9XZHhiX0J0Y0N5Q09IVUJpVDJVY0JEaWM1OWpuVUxUS2xVdWdQQmFHYjM?oc=5,인공지능
BTS 광화문 공연: 사진으로 보는 돌아온 '완전체 BTS' 공연 - BBC,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE9ZcXI1UW9kandWUGl4R3NTeFFCZGtqZEZLZnFxdDNTMFJROFNTYnJWdkVVY1dKWGwzV1JMZGpWeHI5dUZ6NnhBWEFjeG1JOEJTRHgtdVRFNUdiMF9G0gFiQVVfeXFMUDc5TDZNblhQcHdnb2ZwbDVmTkJOZ1B5WlJMWGpSaC15b2loMkg2bjVvNi1YUG1mdmhfMkp2N3ZvX0NlT29OR3luWlBpdlJVdUQxbzhUQnZaR3VNQ3FvQWJEMkE?oc=5"" target=""_blank"">BTS 광화문 공연: 사진으로 보는 돌아온 '완전체 BTS' 공연</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9ZcXI1UW9kandWUGl4R3NTeFFCZGtqZEZLZnFxdDNTMFJROFNTYnJWdkVVY1dKWGwzV1JMZGpWeHI5dUZ6NnhBWEFjeG1JOEJTRHgtdVRFNUdiMF9G0gFiQVVfeXFMUDc5TDZNblhQcHdnb2ZwbDVmTkJOZ1B5WlJMWGpSaC15b2loMkg2bjVvNi1YUG1mdmhfMkp2N3ZvX0NlT29OR3luWlBpdlJVdUQxbzhUQnZaR3VNQ3FvQWJEMkE?oc=5,광화문
"[현장FACT] '신곡 틀어놓고 떼창'… BTS 공연 D-1, 광화문 점령한 '글로벌 아미' (영상) - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE1McEQ4ZHk0X29BOFlaOWNEcUZuRzFlakRHSHl3d3BQa0lYMGJ3MVZjcTV1S2dxdEFzTk1COXVXaFJJbXktN1lCdUhteXp5ZUE?oc=5"" target=""_blank"">[현장FACT] '신곡 틀어놓고 떼창'… BTS 공연 D-1, 광화문 점령한 '글로벌 아미' (영상)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1McEQ4ZHk0X29BOFlaOWNEcUZuRzFlakRHSHl3d3BQa0lYMGJ3MVZjcTV1S2dxdEFzTk1COXVXaFJJbXktN1lCdUhteXp5ZUE?oc=5,광화문
한강 상공·국보 1호에 그려진 BTS 7인… 광화문 공연 전야제 - 조선일보,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxPbzhlOU8xOEJWOUVaRHhQM1o4MmNKcm5ULTNicGMxcU5YcFM5QmJ5SU1pS29FZ2VUYzJvT3RhLXFySGhSVkxtNXRfTF9YbU1EZllVQ09yNHRxLU5ad1ZLMnh3S3ZZTG5iVmlscmIzVWQ2Tm9wTVBIYUpwV2FTdDlObmVDR254MlhUaklpR9IBoAFBVV95cUxNWUpOcjNqU0NlTFFVSlNRcW5wT1ZtbEh6eXQzRENBWEdFaUpNR285SmdFUC1pVUNVOTJhRVlqQ3Y2X21rMzZKNGVxWVpTQnFTMll3OU0wUzVldHY1WnJ2VHVXQmVxdkNxTmdybV9yam8tQzFMTmFqeXlxbGlmVHZRU0tCZGxCOHJSN0U0ZS02NUg4M0NkSFFSV0R4V3hWSmRu?oc=5"" target=""_blank"">한강 상공·국보 1호에 그려진 BTS 7인… 광화문 공연 전야제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMijAFBVV95cUxPbzhlOU8xOEJWOUVaRHhQM1o4MmNKcm5ULTNicGMxcU5YcFM5QmJ5SU1pS29FZ2VUYzJvT3RhLXFySGhSVkxtNXRfTF9YbU1EZllVQ09yNHRxLU5ad1ZLMnh3S3ZZTG5iVmlscmIzVWQ2Tm9wTVBIYUpwV2FTdDlObmVDR254MlhUaklpR9IBoAFBVV95cUxNWUpOcjNqU0NlTFFVSlNRcW5wT1ZtbEh6eXQzRENBWEdFaUpNR285SmdFUC1pVUNVOTJhRVlqQ3Y2X21rMzZKNGVxWVpTQnFTMll3OU0wUzVldHY1WnJ2VHVXQmVxdkNxTmdybV9yam8tQzFMTmFqeXlxbGlmVHZRU0tCZGxCOHJSN0U0ZS02NUg4M0NkSFFSV0R4V3hWSmRu?oc=5,광화문
"정부, BTS 광화문 공연 앞두고 테러경보 '주의'로 한 단계 상향 - 대한민국 정책브리핑","<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTFAycmtWdjFiaU5Mank0ZWVHMWF4N0pjdTBNZzJQTmhack9udTBSMnY5MlgzS01jd1NsTUp3d0xuZDhZZURVRUNERW1xRHZacVlsTGRsRXJXT2ZLalFQaWI2eDA1TUN5dXZhRzNVcQ?oc=5"" target=""_blank"">정부, BTS 광화문 공연 앞두고 테러경보 '주의'로 한 단계 상향</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTFAycmtWdjFiaU5Mank0ZWVHMWF4N0pjdTBNZzJQTmhack9udTBSMnY5MlgzS01jd1NsTUp3d0xuZDhZZURVRUNERW1xRHZacVlsTGRsRXJXT2ZLalFQaWI2eDA1TUN5dXZhRzNVcQ?oc=5,광화문
"광화문서 끝난 게 아니다... 아미, BTS공연 뒤 몰려간 곳은 - 중앙일보","<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE1TZl9QYThxZDB4ek1nSjlZZkNWMTRkSmh4bWdpVVNqMlVPX2RVd2FQelFaTHRjbmg3OUs1bDh6TDhFM21Gd28zWndDQ3AwQzFBUmtfcE13?oc=5"" target=""_blank"">광화문서 끝난 게 아니다... 아미, BTS공연 뒤 몰려간 곳은</a>&nbsp;&nbsp;<font color=""#6f6f6f"">중앙일보</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1TZl9QYThxZDB4ek1nSjlZZkNWMTRkSmh4bWdpVVNqMlVPX2RVd2FQelFaTHRjbmg3OUs1bDh6TDhFM21Gd28zWndDQ3AwQzFBUmtfcE13?oc=5,광화문
‘왕의 길’ 걷는 BTS…미리보는 광화문 공연 - KBS 뉴스,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTFBELU5LLVYyenhkWG1TMlBUblc3R2hwZG5Za0p0X0tFMHozazltNzZpNUUzR21kS3RCUnBUeFlJeTdQbDRvQU9sQUp2YWFub0s1MVNtYzA2eHpmdnc?oc=5"" target=""_blank"">‘왕의 길’ 걷는 BTS…미리보는 광화문 공연</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KBS 뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBELU5LLVYyenhkWG1TMlBUblc3R2hwZG5Za0p0X0tFMHozazltNzZpNUUzR21kS3RCUnBUeFlJeTdQbDRvQU9sQUp2YWFub0s1MVNtYzA2eHpmdnc?oc=5,광화문
“광화문 인근서 결혼식 하는데 울화통”···시민 불편·상인 피해 BTS 컴백 ‘비싼’ 무료 공연 - 경향신문,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5WZnA2VG80QnpTemtPUGJXVVVHdnpBZFRHdlhfNDhLV1BZOTJQei1DY0RXZE9GdUhwOTFTbmtZQVFoM0wyRlA3QXNKbUtHS3l4NGM1VmNYZTF3Z9IBX0FVX3lxTE9QczJMVXZJelZoczRTekExcTNWX0JaS3NNZDA2eENFY0VWcDdVM1lud1VVY1hWNHFuMHBfLVA1OTF3U2V5SUdpc0JhXzQ2NXlZdGY5eHAyTmQ3MWRhX2pF?oc=5"" target=""_blank"">“광화문 인근서 결혼식 하는데 울화통”···시민 불편·상인 피해 BTS 컴백 ‘비싼’ 무료 공연</a>&nbsp;&nbsp;<font color=""#6f6f6f"">경향신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5WZnA2VG80QnpTemtPUGJXVVVHdnpBZFRHdlhfNDhLV1BZOTJQei1DY0RXZE9GdUhwOTFTbmtZQVFoM0wyRlA3QXNKbUtHS3l4NGM1VmNYZTF3Z9IBX0FVX3lxTE9QczJMVXZJelZoczRTekExcTNWX0JaS3NNZDA2eENFY0VWcDdVM1lud1VVY1hWNHFuMHBfLVA1OTF3U2V5SUdpc0JhXzQ2NXlZdGY5eHAyTmQ3MWRhX2pF?oc=5,광화문
BTS 광화문 공연: '제 결혼식에 하객들이 올 수 있을까요?' - BBC,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE5yMHVvSmhXRV9CS2wxVmVveFl1X0lfQmhTS3otSVdBWHRSN296VmFwVXhjTEhQck00R3ltUFBmM1REdExKTVhzMnpLN29SSUVDaUpOcVRoTGFUdzVa0gFiQVVfeXFMTXltZzVWenhkVjFrQWlWdzlMYkNYYUFJS3A2S1FtUy1NMXVEOHlPalMzaUhoM29wZ2w3dl9BZDg0UV83STFnSURhdmRKYVFnb2pfb2V6RDlUT1N2MTFtaU40eFE?oc=5"" target=""_blank"">BTS 광화문 공연: '제 결혼식에 하객들이 올 수 있을까요?'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5yMHVvSmhXRV9CS2wxVmVveFl1X0lfQmhTS3otSVdBWHRSN296VmFwVXhjTEhQck00R3ltUFBmM1REdExKTVhzMnpLN29SSUVDaUpOcVRoTGFUdzVa0gFiQVVfeXFMTXltZzVWenhkVjFrQWlWdzlMYkNYYUFJS3A2S1FtUy1NMXVEOHlPalMzaUhoM29wZ2w3dl9BZDg0UV83STFnSURhdmRKYVFnb2pfb2V6RDlUT1N2MTFtaU40eFE?oc=5,광화문
"BTS 컴백 무대, 왜 광화문?… 방시혁 뜻이었다 - 조선일보","<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxOWGNEakRJbWZYb3dWcVljOXlRTzJkaDdqUE5aWDlKMV9mc3JVNU1Zb012Yzg1c2xhMnlDdUhaSEVkRWdMcGsxOUFialhKLWk3dExKSnlKZkRPd1B5ODZpaXVwTlpFUEhpVFJHTENiNnZ2NzFnUjFRbTRnQTZ5cVhja2Iyc2NkZG1JX3hmNtIBoAFBVV95cUxNM2dzVFVfY0VhUXN3NWtlZVF2UXBGNHBvQWwwYl9OT1Y4N0ZOejRhUUt5dXo0NHJLSm5EalRNSHVkYk1sOXFTU1ZFT1ctRUhVQ2NLbzlUcFgtTm9tdjZGNVBTRnZBNGRmV0s1Ny1yTmYxRkNJRnpOai1lTGFGZjlsQ2NrWmNtNVNBRU50S0lVcFdtNUNaRGlrazFtU250eEhn?oc=5"" target=""_blank"">BTS 컴백 무대, 왜 광화문?… 방시혁 뜻이었다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMijAFBVV95cUxOWGNEakRJbWZYb3dWcVljOXlRTzJkaDdqUE5aWDlKMV9mc3JVNU1Zb012Yzg1c2xhMnlDdUhaSEVkRWdMcGsxOUFialhKLWk3dExKSnlKZkRPd1B5ODZpaXVwTlpFUEhpVFJHTENiNnZ2NzFnUjFRbTRnQTZ5cVhja2Iyc2NkZG1JX3hmNtIBoAFBVV95cUxNM2dzVFVfY0VhUXN3NWtlZVF2UXBGNHBvQWwwYl9OT1Y4N0ZOejRhUUt5dXo0NHJLSm5EalRNSHVkYk1sOXFTU1ZFT1ctRUhVQ2NLbzlUcFgtTm9tdjZGNVBTRnZBNGRmV0s1Ny1yTmYxRkNJRnpOai1lTGFGZjlsQ2NrWmNtNVNBRU50S0lVcFdtNUNaRGlrazFtU250eEhn?oc=5,광화문
"""BTS 위한 사원에 들어온 듯""... 외신도 감탄한 광화문 공연 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE9qUXRQWTVOMEJ5MGlRODZrTVhZWm5FbUdYcTZKbnBLMUZMemt1X2REeVdaVDQ2Y2ktRml3dEV3WXVwTW5Rc1FWWUsyYlNUeTQ?oc=5"" target=""_blank"">""BTS 위한 사원에 들어온 듯""... 외신도 감탄한 광화문 공연</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9qUXRQWTVOMEJ5MGlRODZrTVhZWm5FbUdYcTZKbnBLMUZMemt1X2REeVdaVDQ2Y2ktRml3dEV3WXVwTW5Rc1FWWUsyYlNUeTQ?oc=5,광화문
